id,corridorid,level,name,longname,unit,image,enable,idSAP,tax,creationdate,lastmodifydate,bImage,salescount,owner,tipo_art
8005803010357,1875,A080008,SENORITAS AMOR 125,SENORITAS AMOR DI PANNE NATUR OLIV 125GR,ST,,0,000000000010006678,0.12,7/6/2011,3/23/2018,0,0,0,ZVIV
8005803010661,1875,A080008,SENORITAS SESAMO AMOR DI PANNE 125GR,SENORITAS AMOR DI PANNE SESAMO 125 GR,ST,,0,000000000010006675,0.12,7/6/2011,3/23/2018,0,0,0,ZVIV
8005803011071,1875,A080008,SENORITAS ACEITUNAS AMOR DI PANNE 125GR,SENORITAS AMOR DI PANNE ACEITUNAS 125GR,ST,,0,000000000010006674,0.12,7/6/2011,3/23/2018,0,0,0,ZVIV
8005803011095,1875,A080008,SENORITA CEBOLLA AMOR DI PANNE 125GR,SENORITA AMOR DI PANNE CEBOLLA 125GR,ST,,0,000000000010006673,0.12,7/6/2011,3/23/2018,0,0,0,ZVIV
8005829465001,2498,I020003,"VINO ESPUMANTE FRAGOLINO 0,75","VINO ESPUMANTE FRAGOLINO 0,75 LT",ST,,0,000000000044002034,0.12,7/6/2011,9/9/2015,0,0,0,ZLIC
8005829606008,2546,I080001,LIMONC CELLI SICIL,LIMONCELLO CELLINI DI SICILIA 0.500LT,ST,,0,000000000044000679,0.12,7/6/2011,2/20/2013,0,0,0,ZLIC
8006393301702,2519,I060106,"VINO CADIS SOAVE,75L","VINO CADIS SOAVE 0,750 L",ST,,0,000000000044001262,0.12,7/6/2011,9/9/2015,0,0,0,ZLIC
8006393301764,2539,I060306,VINO CADIS ROSSO VEN,"VINO CADIS ROSSO VENETO 0,750 L",ST,,0,000000000044001263,0.12,7/6/2011,12/26/2014,0,1,0,ZLIC
8006393301771,2519,I060106,VINO CADIS BIANC VEN,"VINO CADIS BIANCO VENETO 0,750 L",ST,,0,000000000044001268,0.12,7/6/2011,9/9/2015,0,0,0,ZLIC
8006393303331,2529,I060206,VINO NOV VENET FRUG,VINO NOVELLO VENETO FRUGOLO 2006,ST,,0,000000000044000657,0.12,7/6/2011,9/9/2015,0,3,0,ZLIC
8006680040116,2019,B080307,DELV LINGUINE 11 500G,PASTA DELVERDE LINGUINE N 11 500 G,ST,,0,000000000010001613,0,8/13/2013,10/1/2015,0,0,0,ZCBA
8006680051341,2019,B080307,DELV TAGLIAT AGLI 250G,PASTA DELVERDE TAGLIATELLE AGLI ESPI250G,ST,,0,000000000016000930,0,6/12/2013,8/7/2015,-1,2,0,ZCBA
8007290130020,2019,B080307,GRANORO TAGLIATELLE,PASTA GRANORO TAGLIATELLE 500G,ST,,0,000000000016001270,0,7/28/2016,4/26/2018,0,0,0,ZCBA
8007290130037,2019,B080307,GRANORO LINGUE 500G,PASTA GRANORO LINGUE DI PASSERO 500G,ST,,0,000000000016001273,0,7/28/2016,4/26/2018,0,1,0,ZCBA
8007290130112,2019,B080307,GRANORO BUCATINI 500G,PASTA GRANORO BUCATINI 500G,ST,,0,000000000016001274,0,7/29/2016,3/23/2018,0,0,0,ZCBA
8007290130136,2019,B080307,GRANORO VERMICE 500G,PASTA GRANORO VERMICELLI 500G,ST,,0,000000000016001272,0,7/28/2016,9/20/2017,0,0,0,ZCBA
8007290130143,2019,B080307,GRANORO SPAGH R 500G,PASTA GRANORO SPAGHETTI RISTORANTI 500G,ST,,0,000000000016001271,0,7/28/2016,4/26/2018,0,0,0,ZCBA
8007290130174,2019,B080307,GRANORO RIGATONI500G,PASTA GRANORO RIGATONI 500G,ST,,0,000000000016001265,0,7/28/2016,8/17/2017,0,0,0,ZCBA
8007290130266,2019,B080307,GRANORO PENNE RIG500G,PASTA GRANORO PENNE RIGATE 500G,ST,,0,000000000016001268,0,7/28/2016,4/26/2018,0,0,0,ZCBA
8007290130440,2019,B080307,GRANORO LUMANCH500G,PASTA GRANORO LUMANCHE 500G,ST,,0,000000000016001267,0,7/28/2016,3/23/2018,0,0,0,ZCBA
8007290131003,2019,B080307,GRANORO SPIRALI G 500G,PASTA GRANORO SPIRALI GRANDI 500G,ST,,0,000000000016001269,0,7/28/2016,3/23/2018,0,0,0,ZCBA
8007290140235,2019,B080307,GRANORO ELICIDALI 500G,PASTA GRANORO ELICIDALI 500G,ST,,0,000000000016001266,0,7/28/2016,9/20/2017,0,0,0,ZCBA
8007290431448,1837,A060014,TOMAT GRANORO 400G,TOMATES PELADOS GRANORO 400G,ST,,-1,000000000010012504,0.12,4/27/2018,6/7/2018,0,0,0,ZVIV
8008245001716,1790,A040007,CREM CHOC NUTKAO 400G,CREMA CHOC GIANDUIA NUTKAO 400GR,ST,,0,000000000010008234,0.12,7/6/2011,6/27/2014,0,1,0,ZVIV
8008455007058,1837,A060014,TOMATES PAONE 800G,TOMATES PELADOS PAONE 800G,ST,,0,000000000010011750,0.12,6/11/2016,6/20/2017,0,4,0,ZVIV
8008735000892,2248,F010112,CEPILLO PISO C PALO,CEPILLO PARA PISO CON PALO,ST,,0,000000000030000818,0.12,7/6/2011,11/15/2011,0,1,0,
8008805003167,2248,F010112,LIMP VIDRIO BOR GOMA,LIMPIA VIDRIO CON BORDE DE GOMA,ST,,0,000000000026001577,0.12,7/6/2011,11/15/2011,0,1,0,
8008900060348,2519,I060106,"VINO FRESCHELLO ROSATO 0,75 LT","VINO FRESCHELLO ROSATO 0,75 LT",ST,,0,000000000044001714,0.12,7/6/2011,11/9/2012,0,0,0,ZLIC
8008990000330,2248,F010112,ESP TONKITA MAG X2UN,ESPONJA ARIX TONKITA MAGICA X 2 UN,ST,,0,000000000030001711,0.12,8/13/2013,9/25/2015,-1,0,0,ZMTO
8008990001191,2248,F010112,PANO ARIX SUNNY X2UN,PANO AMARILLO ARIX MULTIUSO SUNNY X 2 UN,ST,,0,000000000030001706,0.12,8/13/2013,10/2/2015,-1,3,0,ZMTO
8008990001221,2248,F010112,ESP ARIX FIBRA ABR X3UN,ESPONJA ARIX CLASSIC FIBRA ABRASIVA X3UN,ST,,0,000000000030002530,0.12,6/16/2015,10/2/2015,0,0,0,ZMTO
8008990001276,2248,F010112,ESP ARIX DOB USO X 3UN,ESPONJA ARIX SPLENDELLI DOBLE USO X 3 UN,ST,,0,000000000030002529,0.12,6/16/2015,10/2/2015,0,1,0,ZMTO
8008990002259,2248,F010112,"GUANT ARIX  6 6,5 PEQ","GUANTES ARIX LATEX NATURAL 6 6,5 PEQ",ST,,0,000000000030001715,0.12,8/13/2013,10/2/2015,-1,1,0,ZMTO
8008990002266,2248,F010112,"GUANT ARIX  7 7,5 MED","GUANTES ARIX LATEX NATURAL 7 7,5 MED",ST,,0,000000000030001716,0.12,8/13/2013,10/2/2015,-1,1,0,ZMTO
8008990002273,2248,F010112,"GUANT ARIX 8 8,5 GDE","GUANTES ARIX LATEX NATURAL 8 8,5 GRANDE",ST,,0,000000000030001717,0.12,8/13/2013,10/2/2015,-1,1,0,ZMTO
8008990005519,2248,F010112,ESP ARIX MAXI AC IN X2,ESPONJA ARIX MAXI ACERO INOX X 2 UN,ST,,0,000000000030001710,0.12,8/13/2013,10/2/2015,-1,1,0,ZMTO
8008990005724,2248,F010112,ESP ARIX JABONOSA X8UN,ESPONJA ARIX SPLENDELLI JABONOSA X 8UN,ST,,0,000000000030002528,0.12,6/16/2015,10/2/2015,0,0,0,ZMTO
8008990009951,2292,F030210,KIT LIMP AUTOS ARIX,KIT DE LIMPIEZA PARA AUTOS ARIX,ST,,0,000000000030001718,0.12,8/13/2013,9/25/2015,-1,0,0,ZMTO
8008990010919,2248,F010112,GAMUZA ARIX 27X36CM,GAMUZA SINTETICA ARIX MULTIUSO 27X36CM,ST,,0,000000000030001708,0.12,8/13/2013,10/2/2015,-1,0,0,ZMTO
8008990012517,2248,F010112,PANO ARIX ABRAS X2UN,PANO ARIX ABRASIVO X 2 UN,ST,,0,000000000030001712,0.12,8/13/2013,10/2/2015,-1,0,0,ZMTO
8008990012715,2248,F010112,ESP ARIX MAXI D USO X3,ESPONJA ARIX SPLENDELLI MAXI DOB USO 3UN,ST,,0,000000000030002531,0.12,6/16/2015,10/2/2015,0,0,0,ZMTO
8008990012852,2248,F010112,ARIX MULT48X36CM 5UN,PANO ARIX MULTIUSO TUTTOFARE 48X36CM 5UN,ST,,0,000000000030001707,0.12,8/13/2013,9/25/2015,-1,1,0,ZMTO
8008990027283,2248,F010112,ESP ARIX SALV UNA X1UN,ESPONJA ARIX SPLENDELLI SALVA UNA X 1UN,ST,,0,000000000030002532,0.12,6/16/2015,10/2/2015,0,1,0,ZMTO
8008990069108,2248,F010112,ESC ARIX PALO EX150CM,ESCOBILLON ARIX PALO EXTENSIBLE 150 CM,ST,,0,000000000030001709,0.12,8/13/2013,10/2/2015,-1,0,0,ZMTO
8008990225016,2248,F010112,ARIX FLOW5002 M7/71/2,GUANTES ARIX FLOW 5002 LATEX M 7/71/2,ST,,0,000000000030002381,0.12,3/11/2015,10/2/2015,0,0,0,ZMTO
8008990225023,2248,F010112,ARIX FLOW5002 L8/81/2,GUANTES ARIX FLOW 5002 LATEX L8/81/2,ST,,0,000000000030002383,0.12,3/11/2015,10/2/2015,0,0,0,ZMTO
8008990225030,2248,F010112,ARIX FLOW5002 XL9/91/2,GUANTES ARIX FLOW 5002 LATEX XL9/91/2,ST,,0,000000000030002382,0.12,3/11/2015,10/2/2015,0,0,0,ZMTO
8009587010138,2498,I020003,FOSSMARAI EXT DRY 109,"VINO ESP FOSSMARAI EXTRA DRY 109 0,75 L",ST,,0,000000000044002570,0.12,8/2/2013,9/9/2015,0,0,0,ZLIC
8009587010176,2498,I020003,FOSSMARAI ROOS BRUT,"VINO ESPUM FOSSMARAI ROOS BRUT 0,75 L",ST,,0,000000000044002571,0.12,8/2/2013,9/9/2015,0,0,0,ZLIC
8009587010213,2498,I020003,FOSSMARAI BRUT 109,"VINO ESPUM FOSSMARAI BRUT 109 0,75 L",ST,,0,000000000044002572,0.12,8/2/2013,9/9/2015,0,0,0,ZLIC
8009587010404,2498,I020003,VINO FOSSMARAI   AZUL,VINO ESP FOSSMARAI PROSECCO E D AZUL,ST,,0,000000000044000898,0.12,8/2/2013,9/9/2015,0,2,0,ZLIC
8009587010411,2498,I020003,VINO FOSSMARAI ROJA,VINO ESPUM FOSSMARAI PROSECCO E D ROJA,ST,,0,000000000044000897,0.12,8/2/2013,9/9/2015,0,0,0,ZLIC
8009755006567,1837,A060014,TOMAT ITALDORO 800G,TOMATES PELADOS ITALDORO 800 G,ST,,0,000000000010006672,0.12,7/6/2011,6/20/2017,0,67,0,ZVIV
8009755006916,1837,A060014,PASSATA ITALDORO DE TOMATE 690GR,PASSATA ITALDORO DE TOMATE 690G,ST,,0,000000000010006671,0.12,7/6/2011,4/26/2018,0,9,0,ZVIV
8011033006503,1940,B020004,COUSC GRANO D 500G,COUSCOUS GRANO DURO GRANOCOUS 500GR,ST,,0,000000000010007987,0.12,8/3/2011,10/1/2015,0,15,0,ZCBA
8011033051008,1940,B020004,COUSCOUS GRANO 500G,COUSCOUS GRANOCOUSCOUS GRANO DURO 500 GR,ST,,0,000000000010007987,0.12,7/6/2011,8/2/2011,0,0,0,
8012300000903,2243,F010107,BOLSI ESP 15LTS 10UN,BOLSAS BOLSI ESPECIAL PIPOTES 15LTS 10UN,ST,,0,000000000030003092,0.12,3/11/2017,4/26/2018,0,0,0,ZMTO
8012300000941,2243,F010107,BOLSI ESP 100LTS 6UN,BOLSAS BOLSI ESPECIAL PIPOTES 100LTS 6UN,ST,,0,000000000030003090,0.12,3/11/2017,4/26/2018,0,0,0,ZMTO
8012300000958,2243,F010107,BOLSI ESP 120LTS 6UN,BOLSAS BOLSI ESPECIAL PIPOTES 120LTS 6UN,ST,,0,000000000030003093,0.12,3/11/2017,4/26/2018,0,0,0,ZMTO
8012300000972,2243,F010107,BOLSI ESP 200LTS 4UN,BOLSAS BOLSI ESPECIAL PIPOTES 200LTS 4UN,ST,,0,000000000030003091,0.12,3/11/2017,4/26/2018,0,0,0,ZMTO
8013355999341,1804,A040201,PAVESI CRACKER 250G,G PAVESI ALIVE CRACKER 250 G,ST,,0,000000000010007985,0.12,7/6/2011,6/15/2016,0,0,0,ZVIV
8013355999433,1804,A040201,G. PAVESI CRACKER 250,G PAVESI TOMATE Y QUESO CRACKER 250G,ST,,0,000000000010007984,0.12,7/6/2011,6/15/2016,0,0,0,ZVIV
8014002000243,2897,U020008,TOAL HUM OKI ALOE 24,TOALLITAS HUMEDAS OKI ALOE 24 UND,ST,,0,000000000060001152,0.12,9/28/2013,12/8/2015,0,2,0,ZINF
8014002000519,2897,U020008,TOAL HUM OKI ALOE 50,TOALLITAS HUMEDAS OKI ALOE 50 UND,ST,,0,000000000060001307,0.12,4/15/2014,12/8/2015,0,3,0,ZINF
8014002000724,2897,U020008,TOAL HUM OKI ALOE 72,TOALLITAS HUMEDAS OKI ALOE 72 UND,ST,,0,000000000060001329,0.12,5/13/2014,12/8/2015,0,7,0,ZINF
8014519001825,2529,I060206,"VINO T STA ANA C,75L",VINO TENUTA STA. ANA CABERNET 0.75LT.,ST,,0,000000000044000695,0.12,7/6/2011,12/28/2012,0,0,0,ZLIC
8014519001900,2529,I060206,VINO T STA. ANA NOVE,VINO TENUTA STA. ANA NOVELLO 2004 0.75LT,ST,,0,000000000044000516,0.12,7/6/2011,2/20/2013,0,0,0,ZLIC
8015352301608,1900,A100002,VINAG BALS NOVA 500ML,VINAGRE BALSAMICO ACETUM NOVA 500 ML,ST,,0,000000000010001788,0.12,7/6/2011,4/26/2018,-1,19,0,ZVIV
8015352401032,1900,A100002,VINAG BALS GRAS V 500,VINAGRE BALSAMICO GRASPA VERDE 500 ML,ST,,0,000000000010007854,0.12,7/6/2011,4/26/2018,0,9,0,ZVIV
8017193000207,2529,I060206,VINO ECLP MONT D ABRO,VINO ECLIPSE MONTEPULCIANO D ABRUZZIO,ST,,0,000000000044002068,0.12,7/6/2011,7/10/2012,0,0,0,ZLIC
8017759011104,1940,B020004,ARROZ CURTIRIS ARBOR,ARROZ CURTIRISO ARBORIO 1KG,ST,,0,000000000010002005,0.12,7/6/2011,10/1/2015,-1,13,0,ZCBA
8019873000019,2519,I060106,VIN FARN MONT D ABRUZ,VINO FARNESE MONTEPULCIANO D ABRUZZO,ST,,0,000000000044002159,0.12,7/6/2011,9/9/2015,0,1,0,ZLIC
8020340000029,2019,B080307,PAST LORI SPAG 2 500 G,PASTA LORI SPAGHETTINI 2 500 G,ST,,0,000000000016000891,0,3/19/2013,10/1/2015,0,2,0,ZCBA
8020340000104,2019,B080307,PAST LORI LING 10 500 G,PASTA LORI LINGUINE 10 500 G,ST,,0,000000000016000892,0,3/19/2013,10/1/2015,-1,3,0,ZCBA
8020340000128,2019,B080307,PAST LORI FETT12 500 G,PASTA LORI FETTUCCE 12 500 G,ST,,0,000000000016000893,0,3/19/2013,10/1/2015,-1,2,0,ZCBA
8020340000296,2019,B080307,PAST LORI FUS 29 500 G,PASTA LORI FUSILLI 29 500 G,ST,,0,000000000016000895,0,3/19/2013,4/26/2018,0,1,0,ZCBA
8020340001736,2019,B080307,PAST LORI FARF173 500 G,PASTA LORI FARFALLONI 173 500 G,ST,,0,000000000016000894,0,3/19/2013,10/1/2015,0,0,0,ZCBA
8020735000177,2519,I060106,"VINO PLANETA SECRETA ROSSO 0,75","VINO PLANETA SECRETA ROSSO 0,75 LT",ST,,0,000000000044001745,0.12,7/6/2011,11/9/2012,0,0,0,ZLIC
8021034010133,2251,F010203,PEGA RATON 135GR,PEGA RATON ALT 135 G,ST,,0,000000000026000732,0.12,7/6/2011,10/2/2015,0,0,0,ZMTO
8022422222008,1900,A100002,VINAG BALS ANT C 500M,VINAGRE BALSAMICO ANTICHI COLLI 500 ML,ST,,0,000000000010007053,0.12,7/6/2011,9/25/2015,0,2,0,ZVIV
8026700001132,1837,A060014,TOMATE PEL VESU 800,TOMATE PELADO VESU 800 GR,ST,,0,000000000010008927,0.12,7/6/2011,2/10/2016,0,1,0,ZVIV
8028868001016,1837,A060014,TOMAT CASTELLO 800G,TOMATES PELADOS CASTELLO 800 G,ST,,0,000000000010011055,0.12,12/17/2014,3/23/2018,0,8,0,ZVIV
8028868001320,1837,A060014,TOMAT CASTELLO 2.5K,TOMATES PELADOS CASTELLO 2.550 KG,ST,,0,000000000010011162,0.12,4/9/2015,9/19/2017,0,1,0,ZVIV
8032529213144,2498,I020003,VINO ESP PROSECC B D,"VINO ESPUM PROSECCO FRATINA 0,750 L",ST,,0,000000000044002204,0.12,7/6/2011,9/9/2015,0,3,0,ZLIC
8032618612933,2080,C020401,MANT BRAZZA S SAL250G,MANTEQUILLA BRAZZALE SIN SAL 250 G,ST,,0,000000000020003121,0,5/12/2015,10/6/2015,0,0,0,ZREF
8032891520017,2529,I060206,VINO L PRAC RAB75,"VINO LA PRACURTE RABOSO 0,75L",ST,,0,000000000044001845,0.12,7/6/2011,8/15/2012,0,0,0,ZLIC
8032891520024,2529,I060206,VINO L PRAC REF75,"VINO LA PRACURTE REFOSCO 0,75L",ST,,0,000000000044001844,0.12,7/6/2011,7/10/2012,0,1,0,ZLIC
8033102690628,1807,A040302,TORT MR DAY LIMON 270G,TORTINA MR DAY CON LIMON 270GR,ST,,0,000000000010008009,0.12,7/6/2011,9/25/2015,0,0,0,ZVIV
8048744044876,2063,C020009,CR TART EL MANJ 200G,CREMA EL MANJAR TARTARA 200GR,ST,,0,000000000020001990,0.12,7/6/2011,3/23/2018,0,0,0,ZREF
8048744044883,2063,C020009,CREM MANJ Q HOL 200G,CREMA EL MANJAR QUESO HOLAND 200G,ST,,0,000000000020001991,0.12,7/6/2011,4/26/2018,0,0,0,ZREF
8048744044890,2063,C020009,CR PIMENT EL MANJ 200G,CREMA EL MANJAR PIMENTON 200GR,ST,,0,000000000020001993,0.12,7/6/2011,4/26/2018,0,0,0,ZREF
8048744044920,2063,C020009,CR TOCIN EL MANJ200 G,CREMA TOCINETA EL MANJAR 200GR,ST,,0,000000000020001992,0.12,7/6/2011,3/23/2018,0,0,0,ZREF
8058340809519,1837,A060014,TOMATE LA FIABA 800 G,TOMATE PELADO LA FIABA 800 G,ST,,-1,000000000010012193,0.12,4/27/2018,6/7/2018,0,1,0,ZVIV
8076800195019,2019,B080307,PAST BARLL CAPE 500G,PASTA BARILLA CAPELLINI N1 500 G,ST,,0,000000000010003998,0,7/6/2011,10/1/2015,-1,14,0,ZCBA
8076800195033,2019,B080307,PAST BARL SPG N3 500,PASTA BARILLA SPAGUETTINI N3 500 G,ST,,0,000000000010003995,0,7/6/2011,10/1/2015,-1,13,0,ZCBA
8076802085738,2019,B080307,PAST BARLL PENN 500G,PASTA BARILLA PENNE RIGATE N73 500 G,ST,,0,000000000010004001,0,7/6/2011,10/1/2015,-1,6,0,ZCBA
8076802085981,2019,B080307,PAST BARLL FUSL 500G,PASTA BARILLA FUSILLI N98 500 G,ST,,0,000000000010003908,0,7/6/2011,10/1/2015,-1,3,0,ZCBA
8076808060654,2019,B080307,PAST BARLL FARF 500G,PASTA BARILLA FARFALLE N65 500 G,ST,,0,000000000010003907,0,7/6/2011,10/1/2015,-1,8,0,ZCBA
8076808150072,2019,B080307,PAST BARLL SPGO 500G,PASTA BARILLA SPAGUETTONI N7 500 G,ST,,0,000000000010003996,0,7/6/2011,9/25/2015,-1,5,0,ZCBA
8076809500319,1802,A040101,MUL BIAN ABR 350GR,MULINO BIANCO ABRACCI 350GR,ST,,0,000000000010002764,0.12,7/6/2011,4/26/2018,0,0,0,ZVIV
8076809501965,1802,A040101,MUL BIAN GRA 250GR,MULINO BIANCO GRANCEREALE 250GR,ST,,0,000000000010002750,0.12,7/6/2011,8/19/2011,0,0,0,
8076809505895,1802,A040101,MULI BIAN TARA 400,MULINO BIANCO TARALLUCCI 400GR,ST,,0,000000000010002703,0.12,7/6/2011,4/26/2018,-1,1,0,ZVIV
8076809512084,1802,A040101,MUL BIAN GAL 315GR,MULINO BIANCO GALLETAS MALTO ORZO 315GR,ST,,0,000000000010002753,0.12,7/6/2011,9/19/2017,0,0,0,ZVIV
8076809513661,1844,A060102,SALS BARLL BOLG 400G,SALSA BARILLA BOLOGNESA 400GR,ST,,0,000000000010003913,0.12,11/16/2011,10/1/2015,0,1,0,ZVIV
8076809513692,1844,A060102,SALS BARLL NAPL 400G,SALSA BARILLA NAPOLITANA 400GR,ST,,0,000000000010003914,0.12,11/16/2011,10/1/2015,0,0,0,ZVIV
8076809513708,1844,A060102,SALS BARLL OLIV 400G,SALSA BARILLA OLIVE 400GR,ST,,0,000000000010003915,0.12,7/6/2011,10/1/2015,-1,4,0,ZVIV
8076809529969,1802,A040101,MUL BIAN TENE  200GR,MULINO BIANCO TENEREZZE LIMON 200 GR,ST,,0,000000000010002702,0.12,7/6/2011,4/26/2018,0,0,0,ZVIV
8076809540124,1802,A040101,GALL M BIAN GRAN CE 250,GALLETA MULINO BIANCO GRANCERALE 250G,ST,,0,000000000010002750,0.12,8/24/2011,4/26/2018,0,0,0,ZVIV
8168810065014,2785,S030007,LECHO GATO CON PALA,LECHO PARA GATO PATAS CON PALA,ST,,0,000000000050000290,0.12,7/6/2011,10/2/2015,0,1,0,ZMAS
8410001103754,2248,F010112,PANO SCOTCH MULTIU,PANO SCOTCH BRITE MULTIUSOS IMPORTADO,ST,,0,000000000030000086,0.12,7/6/2011,6/6/2016,0,9,0,ZMTO
8410010016021,1894,A090201,ACETN CARBN ANC 200G,ACEITUNA CARBONELL CON ANCHOAS 200 G,ST,,0,000000000010004012,0.12,7/6/2011,3/11/2016,0,0,0,ZVIV
8410010321040,1902,A100004,VINAG CARB JERE 250M,VINAGRE CARBONELL JEREZ 250ML,ST,,0,000000000010003991,0.12,7/6/2011,3/11/2016,0,1,0,ZVIV
8410010704744,1894,A090201,ACETU CARBN LIM 200,ACEITUNA CARBONELL CON LIMON 200 G,ST,,0,000000000010004015,0.12,7/6/2011,3/11/2016,0,0,0,ZVIV
8410010735779,1900,A100002,VINAG BALS CARB 250M,VINAGRE BALSAMICO CARBONELL 250 ML,ST,,0,000000000010003994,0.12,7/6/2011,3/11/2016,0,2,0,ZVIV
8410010802006,1932,B010003,ACEIT CARB OL V 750C,ACEITE CARBONELL OLIVA EXT VIRGEN 750ML,ST,,0,000000000010004016,0.12,7/6/2011,2/5/2016,-1,31,0,ZCBA
8410010813729,1932,B010003,ACEIT CARB OL V 500M,ACEITE CARBONELL OLIVA VIRGEN 500ML,ST,,0,000000000010004017,0.12,7/6/2011,3/11/2016,-1,43,0,ZCBA
8410010826699,1932,B010003,ACE CARBON E VIR 250,ACEITE CARBONELL OLIVA EXT VIRGEN 250 CC,ST,,0,000000000010004018,0.12,7/6/2011,9/25/2015,-1,12,0,ZCBA
8410010855064,1902,A100004,VINAG CARB TINT 350M,VINAGRE CARBONELL TINTO 350ML,ST,,0,000000000010003993,0.12,7/6/2011,3/11/2016,0,1,0,ZVIV
8410010855552,1902,A100004,VINAG CARB V B AJO 350,VINAGRE CARBONELL VINO BLANCO AJO 350 ML,ST,,0,000000000010003989,0.12,7/6/2011,3/11/2016,0,2,0,ZVIV
8410010855637,1902,A100004,VINAG CARB V ESTR 350,VINAGRE CARBONELL VINO B ESTRAGON 350 M,ST,,0,000000000010003988,0.12,7/6/2011,3/11/2016,0,1,0,ZVIV
8410013993626,2498,I020003,CAVA CODOR PINO NOIR,CAVA CODORNIU PINOT NOIR,ST,,0,000000000044000395,0.12,7/6/2011,11/15/2011,-1,1,0,
8410014311160,1804,A040201,CREAM CRACKER 225G,GALLETA CUETARA CREAM CRACKER 225 G,ST,,0,000000000010010079,0.12,11/22/2012,7/17/2014,-1,3,0,ZVIV
8410014311191,1804,A040201,KRIT SANDWI QSO 125G,GALLETA CUETARA KRIT SANDWICH QSO 125G,ST,,0,000000000010010078,0.12,11/22/2012,7/17/2014,-1,3,0,ZVIV
8410014311955,1804,A040201,KRIT KRITITAS 350 G,GALLETA CUETARA KRIT KRITITAS 350 G,ST,,0,000000000010010140,0.12,3/15/2013,7/17/2014,-1,0,0,ZVIV
8410014312105,1804,A040201,KRIT CANAPE ORIG125G,GALLETA CUETARA KRIT CANAPE ORIG 125G,ST,,0,000000000010010080,0.12,11/22/2012,7/17/2014,-1,2,0,ZVIV
8410016001090,1894,A090201,ACEIT ALISA NEG 200,ACEITUNA ALISA NEGRAS LATA 200GR.,ST,,0,000000000010002224,0.12,7/6/2011,11/15/2011,-1,1,0,
8410016012102,1894,A090201,ACTUN ALI RDJA 140GR,ACEITUNA ALISA EN RODAJA 140 GRS..,ST,,0,000000000010002229,0.12,7/6/2011,11/15/2011,-1,0,0,
8410023000031,2527,I060204,VINO JEREZ TIO PEPE,"VINO JEREZ TIO PEPE 0,75LT",ST,,0,000000000044000043,0.12,7/6/2011,10/1/2015,-1,0,0,ZLIC
8410023023719,2501,I030002,"GINEBRA THE LOND,70L","GINEBRA THE LONDON N1 0,70 L",ST,,0,000000000044002831,0,10/22/2014,6/6/2016,0,0,0,ZLIC
8410024000559,2509,I040001,"BRANDY JER CARL I ,75L","BRANDY DE JEREZ CARLOS I 0,75L",ST,,0,000000000044002795,0.12,5/27/2014,11/26/2014,0,0,0,ZLIC
8410026047477,2517,I060104,"VINO PAT B DOR B,75L","VINO PATERNINA BANDA DORADA BLCO 0,750 L",ST,,0,000000000044001216,0.12,7/6/2011,9/9/2015,0,4,0,ZLIC
8410028227709,2509,I040001,"BRANDY JER 1877 0,70","BRANDY DE JEREZ 1877 0,7 L",ST,,0,000000000044002673,0,10/6/2013,6/6/2016,0,0,0,ZLIC
8410028291908,2527,I060204,"VINO JER DRYSAC,75L","VINO DE JEREZ DRYSACK 0,750 L",ST,,0,000000000044001226,0.12,7/6/2011,9/9/2015,0,0,0,ZLIC
8410028530205,2509,I040001,"BRANDY DUQ ALBA ,35L","BRANDY DUQUE DE ALBA 0,350 L",ST,,0,000000000044001210,0.12,7/6/2011,9/9/2015,0,0,0,ZLIC
8410028530700,2509,I040001,"BRANDY G DUQ ALBA,7L","BRANDY GRAN DUQUE DE ALBA 0,700 L",ST,,0,000000000044001209,0.12,7/6/2011,9/9/2015,-1,1,0,ZLIC
8410028533206,2547,I080002,"LICOR CRE D ALBA,35L","LICOR CREMA DE ALBA 0,350 L",ST,,0,000000000044001359,0.12,7/6/2011,9/9/2015,0,0,0,ZLIC
8410028533701,2547,I080002,"LICOR CR D ALBA ,75L","LICOR CREMA DE ALBA 0,750 L",ST,,0,000000000044001361,0.12,7/6/2011,9/9/2015,0,1,0,ZLIC
8410028900152,2527,I060204,DRYSACK M 2COPA75L,"VINO DE JEREZ DRYSACK MAS 2 COPAS 0,750L",ST,,0,000000000044002648,0.12,11/2/2013,9/9/2015,0,0,0,ZLIC
8410036000561,2498,I020003,"FREIXENET CORD NEG 0,750L","VINO ESPUM FREIXENET GR CORD NEG 0,750L",ST,,0,000000000044000316,0.12,7/6/2011,9/9/2015,0,0,0,ZLIC
8410036001094,2498,I020003,"CAVA FREIXENET CORDON ROSADO 0,75LT","CAVA FREIXENET CORDON ROSADO 0,75LT",ST,,-1,000000000044001621,0,7/6/2011,6/7/2018,0,0,0,ZLIC
8410036001131,2498,I020003,CAV FREIX COR ROS MIN BRU,CAVA FREIXENET CORDON ROSADO MINI BRUT,ST,,0,000000000044002157,0.12,7/6/2011,9/9/2015,0,0,0,ZLIC
8410036002015,2498,I020003,CAV FREIX CAR NE D S,"CAVA FREIXENET CARTA NEVADA DEMI SEC 0,7",ST,,0,000000000044000323,0,7/6/2011,4/26/2018,-1,37,0,ZLIC
8410036002091,2498,I020003,CAV FREIX CAR NE BRU,"CAVA FREIXENET CARTA NEVADA BRUT 0,750 L",ST,,-1,000000000044000324,0,7/6/2011,6/7/2018,0,3,0,ZLIC
